Timestamp,HappinessSadness,HopefulUncertainty,SecureInsecure,money,health,currentSeason,robberyAccount,purpose,peasantFamilyAffinity,peasantLeisureAffinity,peasantFriendsAffinity,currentPeasantLeisureType,currentResourceNeededType,currentDay,internalCurrentDate,toPay,peasantKind,peasantFamilyMinimalVital,peasantFamilyLandAlias,currentActivity,farm,loanAmountToPay,tools,seeds,waterAvailable,pesticidesAvailable,HarvestedWeight,totalHarvestedWeight,contractor,daysToWorkForOther,Agent,Emotion,peasantFamilyHelper,haveEmotions
2024-11-12T00:46:05.663475300Z,0.101600304,1.0,0.9563001,309441.0,66,HARVEST,0,farmer,0.4626780001645983,0.2643874286654847,0.3965811429982271,NONE,NONE,157,06/06/2022,0.0,StablePeasant,12000,farm_103_small,NONE,True,0.0,23,31,9999999.0,0,1074,1987.0,NONE,0,MAS_500PeasantFamily1,True,NONE,True
2024-11-12T00:46:09.691981100Z,0.05580009,0.9003999,0.5534998,370421.0,66,HARVEST,0,farmer,0.4626780001645983,0.2643874286654847,0.3965811429982271,NONE,NONE,164,13/06/2022,0.0,StablePeasant,12000,farm_103_small,NONE,True,0.0,23,31,9999999.0,0,0,1987.0,NONE,0,MAS_500PeasantFamily1,True,NONE,True
2024-11-12T00:46:14.861068400Z,0.5538,0.8882,0.036500055,383965.0,66,HARVEST,0,farmer,0.4626780001645983,0.2643874286654847,0.3965811429982271,NONE,NONE,171,20/06/2022,0.0,StablePeasant,12000,farm_103_small,NONE,True,0.0,23,31,9999999.0,0,0,1987.0,NONE,0,MAS_500PeasantFamily1,True,NONE,True
2024-11-12T00:46:20.276633100Z,0.27199996,0.9187,0.0,455959.0,66,HARVEST,0,farmer,0.4626780001645983,0.2643874286654847,0.3965811429982271,NONE,NONE,178,27/06/2022,0.0,StablePeasant,12000,farm_103_small,NONE,True,0.0,23,31,9999999.0,0,0,1987.0,NONE,0,MAS_500PeasantFamily1,True,NONE,True
2024-11-12T00:46:25.757312300Z,0.27359998,0.72609997,0.29200023,289343.0,66,HARVEST,0,farmer,0.4626780001645983,0.2643874286654847,0.3965811429982271,NONE,NONE,185,04/07/2022,0.0,StablePeasant,12000,farm_103_small,NONE,True,0.0,23,31,9999999.0,0,0,1987.0,NONE,0,MAS_500PeasantFamily1,True,NONE,True
2024-11-12T00:46:30.854211200Z,0.5534,0.4484,0.0,229923.0,66,HARVEST,0,farmer,0.4626780001645983,0.2643874286654847,0.3965811429982271,NONE,NONE,192,11/07/2022,0.0,StablePeasant,12000,farm_103_small,NONE,True,0.0,23,31,9999999.0,0,0,1987.0,NONE,0,MAS_500PeasantFamily1,True,NONE,True
2024-11-12T00:46:35.456608300Z,-0.95,0.9501999,0.7663999,176012.0,66,HARVEST,0,farmer,0.4626780001645983,0.2643874286654847,0.3965811429982271,NONE,NONE,199,18/07/2022,0.0,StablePeasant,12000,farm_103_small,NONE,True,0.0,23,31,9999999.0,0,0,1987.0,NONE,0,MAS_500PeasantFamily1,True,NONE,True
2024-11-12T00:46:39.493468800Z,-0.9492,0.95,0.95,119374.0,66,HARVEST,0,farmer,0.4626780001645983,0.2643874286654847,0.3965811429982271,NONE,NONE,206,25/07/2022,0.0,StablePeasant,12000,farm_103_small,NONE,True,0.0,23,31,9999999.0,0,0,1987.0,NONE,0,MAS_500PeasantFamily1,True,NONE,True
2024-11-12T00:46:44.904995600Z,-0.21959996,0.93139994,0.5092,88333.0,66,HARVEST,0,farmer,0.4626780001645983,0.2643874286654847,0.3965811429982271,NONE,NONE,213,01/08/2022,0.0,StablePeasant,12000,farm_103_small,NONE,True,0.0,23,30,9999999.0,0,0,1987.0,NONE,0,MAS_500PeasantFamily1,True,NONE,True
2024-11-12T00:46:50.251499400Z,-0.22799999,0.8681,0.0,142012.0,66,HARVEST,0,farmer,0.4626780001645983,0.2643874286654847,0.3965811429982271,NONE,NONE,220,08/08/2022,0.0,StablePeasant,12000,farm_103_small,NONE,True,166667.0,23,30,9999999.0,0,0,1987.0,NONE,0,MAS_500PeasantFamily1,True,NONE,True
2024-11-12T00:46:55.164917400Z,-0.10640003,0.93100005,0.4096001,5283.0,66,HARVEST,0,farmer,0.4626780001645983,0.2643874286654847,0.3965811429982271,NONE,NONE,227,15/08/2022,0.0,StablePeasant,12000,farm_103_small,NONE,True,0.0,23,30,9999999.0,0,0,1987.0,NONE,0,MAS_500PeasantFamily1,True,NONE,True
2024-11-12T00:47:00.185142300Z,-0.2216,0.9315999,0.0,409461.0,61,HARVEST,0,farmer,0.4626780001645983,0.2643874286654847,0.3965811429982271,NONE,NONE,234,22/08/2022,0.0,StablePeasant,12000,farm_103_small,NONE,True,0.0,23,30,9999999.0,0,0,1987.0,NONE,0,MAS_500PeasantFamily1,True,NONE,True
2024-11-12T00:47:06.463137600Z,0.27279997,0.9193,0.0,457828.0,61,HARVEST,0,farmer,0.4626780001645983,0.2643874286654847,0.3965811429982271,NONE,NONE,241,29/08/2022,0.0,StablePeasant,12000,farm_103_small,NONE,True,0.0,23,30,9999999.0,0,0,1987.0,NONE,0,MAS_500PeasantFamily1,True,NONE,True
2024-11-12T00:47:13.065093300Z,-0.32159984,0.9807001,0.6619001,294927.0,61,HARVEST,0,farmer,0.4626780001645983,0.2643874286654847,0.3965811429982271,NONE,NONE,248,05/09/2022,0.0,StablePeasant,12000,farm_103_small,NONE,True,0.0,23,30,9999999.0,0,0,1987.0,NONE,0,MAS_500PeasantFamily1,True,NONE,True
2024-11-12T00:47:19.161411200Z,-0.24679983,0.9813,0.87579995,234459.0,61,HARVEST,0,farmer,0.4626780001645983,0.2643874286654847,0.3965811429982271,NONE,NONE,255,12/09/2022,0.0,StablePeasant,12000,farm_103_small,NONE,True,0.0,23,30,9999999.0,0,0,1987.0,NONE,0,MAS_500PeasantFamily1,True,NONE,True
2024-11-12T00:47:24.948364300Z,0.55319995,0.9685001,0.45260012,305048.0,61,HARVEST,0,farmer,0.4626780001645983,0.2643874286654847,0.3965811429982271,NONE,NONE,262,19/09/2022,0.0,StablePeasant,12000,farm_103_small,NONE,True,0.0,23,29,9999999.0,0,0,1987.0,NONE,0,MAS_500PeasantFamily1,True,NONE,True
2024-11-12T00:47:30.672976400Z,0.55359995,0.96889997,0.0,330596.0,61,HARVEST,0,farmer,0.4626780001645983,0.2643874286654847,0.3965811429982271,NONE,NONE,269,26/09/2022,0.0,StablePeasant,12000,farm_103_small,NONE,True,0.0,23,29,9999999.0,0,0,1987.0,NONE,0,MAS_500PeasantFamily1,True,NONE,True
2024-11-12T00:47:36.403366800Z,0.0,0.9812,0.33540016,233693.0,61,HARVEST,0,farmer,0.4626780001645983,0.2643874286654847,0.3965811429982271,NONE,NONE,276,03/10/2022,0.0,StablePeasant,12000,farm_103_small,NONE,True,0.0,23,29,9999999.0,0,0,1987.0,NONE,0,MAS_500PeasantFamily1,True,NONE,True
